locality,trend_score
Vilters-Wangs,0.3002105281895076
Laupersdorf,0.2974977181155311
Sursee,0.29689960772660196
Adligenswil,0.29626287579806054
Sennwald,0.29625169584555433
Lengnau (BE),0.2944527957917661
La Baroche,0.29386347663145107
Ormont-Dessus,0.2938396534626218
Oron,0.2930725322434975
Belfaux,0.29298417367380625
Rohrbach,0.2908073428302286
Waldenburg,0.290012238093454
Faido,0.2898117768990399
Scuol,0.2888748968488946
Steckborn,0.28708926079554997
Flumenthal,0.2866235240965182
Marthalen,0.2866235240965182
Trient,0.2866235240965182
Kirchlindach,0.28587747099308525
Reichenbach im Kandertal,0.2857845764700112
Clos du Doubs,0.2843568266206928
Ramsen,0.2835179428916759
Dardagny,0.2826934233753826
Brugg,0.28248617518988745
Winterthur,0.2822431460907595
Evolène,0.2808448065463975
La Verrerie,0.27703724766861093
Kestenholz,0.27703724766861093
Belmont-Broye,0.2765621360678611
Ingenbohl,0.27603731321079156
Wyssachen,0.27520778680626595
Montagny-près-Yverdon,0.27436949798018007
Eischoll,0.27436949798018007
Boussens,0.27436949798018007
Bösingen,0.27436949798018007
Champagne,0.27436949798018007
Hergiswil bei Willisau,0.27436949798018007
Corseaux,0.27436949798018007
Leuggern,0.27436949798018007
Horw,0.27363694966689794
Flims,0.27278872806316906
Leytron,0.2724419600503165
Uznach,0.2722884991665192
Rapperswil (BE),0.27179295876025894
Flaach,0.27054371956271733
Iseltwald,0.2702362660834539
Neunkirch,0.2702362660834539
Saint-Maurice,0.26915347345228857
Wilchingen,0.26689035527908467
Obersiggenthal,0.26679246473118146
Moosseedorf,0.2653744138896483
Quinto,0.26436739477797716
Begnins,0.2620368930406386
Elsau,0.260027485170406
Baden,0.25971658880439513
Zug,0.2593848480165885
Romanshorn,0.25886696376827656
Bourg-en-Lavaux,0.25868771632440307
Ebnat-Kappel,0.25852189418875704
Killwangen,0.2584086782978373
Nesslau,0.2576333668214816
Lützelflüh,0.25651154245208807
Messen,0.2529622278565193
Fisibach,0.25296222785651895
Remigen,0.25296222785651895
Rüfenach,0.25296222785651895
Echandens,0.25296222785651895
Varen,0.25296222785651895
Perroy,0.25296222785651895
Wettswil am Albis,0.25290621128043494
Riehen,0.2522428658600031
Trub,0.25116700411022186
Horn,0.2500542507414545
Zell (ZH),0.2500095080145047
Aarau,0.24987175305133574
Gordola,0.24928185362051333
Avegno Gordevio,0.24892964759027092
Kaltbrunn,0.2488374775301044
Cadenazzo,0.24833027701164007
Hünenberg,0.24818446052084292
Blatten,0.24778101003011857
Court,0.2476197430685526
Remetschwil,0.2476197430685526
Olten,0.24557589981841432
Escholzmatt-Marbach,0.2452319736672731
Heimberg,0.2448134195162804
Jonen,0.2448134195162804
Reutigen,0.2448134195162804
Risch,0.244524179337046
Richterswil,0.24442524370234453
Bubendorf,0.24389392312394625
Beatenberg,0.23999909061030403
Muzzano,0.23507782350602274
Etagnières,0.23400376808909978
Zeihen,0.23400376808909978
Beckenried,0.23361011062737844
Bäretswil,0.23262832571961964
Reiden,0.23096229403142318
Minusio,0.23093772544082466
Wäldi,0.2301480818860223
Montricher,0.22782141118495533
Vechigen,0.22630550575480207
Le Noirmont,0.22585382597734882
St. Stephan,0.22585382597734882
Wolhusen,0.22438124542941906
Gambarogno,0.22359709380226128
Göschenen,0.22341124420670322
Büetigen,0.22143182258929298
Nendaz,0.22135793578185672
Klingnau,0.21947265125912221
Starrkirch-Wil,0.2163481523375121
Bassersdorf,0.21399486267393802
Grosswangen,0.21289346403469947
Wolfwil,0.21289346403469947
Teufenthal (AG),0.21289346403469947
Rohrbachgraben,0.21163843135555416
Tannay,0.21163843135555416
Erlenbach im Simmental,0.20956093056983746
Hüttwilen,0.2091301755626069
Krattigen,0.2078043047584139
Kirchberg (BE),0.20736887751124655
Flühli,0.2052207709392349
Buchs (ZH),0.20503810055098026
Saxon,0.20287326230438132
Russin,0.20193456192812237
Untervaz,0.20193456192812237
Solothurn,0.20103550968744635
Kemmental,0.20032157819729998
Würenlos,0.20002679851659141
Rorbas,0.198402808950307
Gollion,0.198402808950307
Martigny-Combe,0.19477505703416115
Satigny,0.1936822674637395
Rorschach,0.1929202739085094
Hermance,0.1927979132538428
Les Breuleux,0.19265717059636076
Dietikon,0.19035164320360623
Malters,0.18894353767046992
Bottmingen,0.18687691750473498
Sargans,0.18657639899323744
Cham,0.18509473940081816
Verzasca,0.18365602670814815
