locality,trend_score
Prangins,0.15726874565338245
Oberems,0.15723597443152423
Avenches,0.15703402525782803
Messen,0.15686375049653473
Penthalaz,0.15672017152855774
Schlieren,0.15658753525192137
Belprahon,0.15653949111721085
Oberglatt,0.15643845341759732
Préverenges,0.15627031808910358
Böztal,0.1558103380128736
Alchenstorf,0.15560044581065646
Yvorne,0.15553101717051618
Vufflens-le-Château,0.1550907088110162
Gollion,0.15501408824818827
Hüniken,0.15499104497477598
Sachseln,0.15494352153674554
Grossdietwil,0.1548597519114459
Emmetten,0.15471853314040704
Chavornay,0.154710992649724
Vendlincourt,0.15446974138350067
Semsales,0.15443355641925027
Seegräben,0.15437136381142222
Full-Reuenthal,0.1543706566680585
Stettlen,0.15386976746305772
Mammern,0.15334722810500648
Weggis,0.15328278926938615
Hochfelden,0.1530220816834079
Kloten,0.1530148564482163
Termen,0.15300384141068174
Hasle bei Burgdorf,0.15263639985468824
Wisen (SO),0.15255287039412302
Chavannes-le-Chêne,0.15249781775152016
Eichberg,0.15249062914399664
Erlinsbach (AG),0.15245531415599184
Risch,0.15234391268491726
Häggenschwil,0.15206440888204173
Buchs (AG),0.151879781008016
Stetten (AG),0.1518319798689249
Schongau,0.15163370553516
Brione sopra Minusio,0.15160161577317544
Ottenbach,0.15155345194306924
Mont-Tramelan,0.15143690012294134
Windisch,0.15105199187274143
Torricella-Taverne,0.15083149157868167
Habkern,0.15082658057008874
Felsberg,0.15058822551988452
Basse-Allaine,0.15052650699112266
St. Silvester,0.15030428085132827
Muriaux,0.15014666191971426
Grindelwald,0.15012748328773692
Rüthi (SG),0.14993809357902335
Ostermundigen,0.14977329389909494
Roveredo (GR),0.1497256074051104
Teufenthal (AG),0.14932842994462334
Vernate,0.14895244005483874
Broc,0.14884957317121544
Bözberg,0.14836290520637865
Lavertezzo,0.14828706892522822
Freienbach,0.1482287265791288
Niedermuhlern,0.14814274680718872
Gächlingen,0.1478254154267452
Gurtnellen,0.14776544195384392
Wigoltingen,0.147700065189097
Mörschwil,0.14769621045113637
Courtedoux,0.14763226220104325
Berg (TG),0.14751573507301396
Bregaglia,0.14730997048444439
Montfaucon,0.1472324672894235
Nendaz,0.14719950264005724
La Brillaz,0.14718547150500338
Rafz,0.14697254208597904
Cuarnens,0.14679697864749297
Corbières,0.1467292682313746
Hallwil,0.14667593490312006
Misery-Courtion,0.14663047385802785
Riva San Vitale,0.14653208372783355
Villaz,0.14637091209496192
Le Vaud,0.14629845787197227
Feusisberg,0.14612146370550183
Grossaffoltern,0.14599204934509144
Alle,0.14597910229699065
