locality,years_covered,n_obs,annual_growth_pct_poisson,cagr_pct,p_value_year,deviance_explained,trend_score
Anniviers,2014-2025,12,2.4609312781513237,3.1061016501513494,3.73629833044155e-09,0.7196178313321971,1.7709300294408277
Villeneuve (VD),2014-2025,12,2.9869464633103027,2.216591632628173,2.7462618028755205e-07,0.5916146961246149,1.767121424231818
Münsingen,2014-2025,12,2.0867299355582736,2.3109752547316065,3.0468340394765503e-09,0.8390821305752775,1.7509378002634477
Oberhofen am Thunersee,2014-2025,12,3.502700790387303,6.504108943996267,0.006762329603634576,0.4998541681529748,1.7508395898678126
Nidau,2014-2025,12,5.33115693314945,11.566659923517264,0.039155418542696704,0.3276488862898087,1.7467476317826096
Muri (AG),2014-2025,12,4.119373872170473,8.284091791636827,0.007880185451094195,0.4224489406098326,1.7402251282742405
Domleschg,2014-2025,12,4.610259002365669,6.504108943996267,0.018825321109207076,0.3731699805986447,1.7204102624675237
Rothenburg,2014-2025,12,3.423107306699791,2.049293216846504,0.00048612112639165013,0.5007907595185517,1.714260508035692
Waldstatt,2014-2025,12,2.287850413026482,1.6712809160973618,1.5739781862248284e-19,0.7412166709338169,1.695792866738047
Bernex,2016-2025,10,5.1053901280857295,8.00597388923061,0.12473119361237361,0.33089076910710924,1.68932646607413
Oberriet (SG),2014-2025,12,1.9093456359374539,1.6712809160973618,4.212036111586783e-32,0.8818746980810508,1.6838036062247141
Laténa,2014-2025,12,3.4978449111035204,4.365356767031847,0.0026504325242321406,0.4688314441600354,1.6398996811204942
Acquarossa,2014-2025,12,3.5027007904967933,4.753385601472959,0.0021401119654840105,0.46704185439578205,1.635907872587194
Sumiswald,2014-2025,12,3.3521952432770563,0.7941492873976053,0.00040624142918209216,0.48681716037451594,1.6319061693530963
Saint-Cergue,2014-2025,12,2.429995168943644,1.2213196859612419,7.8461504872887e-05,0.6694996620663499,1.6268809444306325
Morcote,2014-2025,12,4.303815963749047,11.566659923517264,0.044132765225100457,0.37616009673105866,1.618923829236516
Rorschacherberg,2014-2025,12,3.673568145649675,4.753385601472959,0.005834971127622514,0.4322442003635427,1.5878785255973262
Schaffhausen,2014-2025,12,1.9588642041234339,1.9851110174711861,7.066276569759473e-14,0.810113959312382,1.5869032361577329
Däniken,2016-2025,10,3.5311326128558695,4.608191864321465,0.011288802534624696,0.44740366649358543,1.5798416778667903
Oetwil am See,2014-2025,12,4.940241757970876,0.0,0.045667610832880116,0.31301997307584106,1.5463943420681892
Densbüren,2014-2025,12,4.940241757970876,0.0,0.045667610832880116,0.31301997307584106,1.5463943420681892
Riggisberg,2014-2025,12,5.114939762636661,2.049293216846504,0.020992431634927547,0.3002034074282022,1.5355223455335252
Fläsch,2015-2025,11,6.32536426923993,11.612317403390438,0.03359434225519436,0.24249754406856838,1.533885300629758
Urnäsch,2014-2025,12,4.303815963749047,10.50315033964666,0.04220454958389596,0.3538194490485701,1.5227737931001286
Bowil,2014-2025,12,3.288617306604502,3.754823579391897,0.006420235902972778,0.4594535942286768,1.510967041562069
Caslano,2014-2025,12,6.416203291518685,22.10946234986555,0.06804598745101811,0.23536401320283895,1.5101433562171025
Glarus Nord,2014-2025,12,2.0846476652292667,2.413801393598547,7.931345025854881e-08,0.7135517964038096,1.4875040863933509
Chiasso,2015-2025,11,2.0332234366907453,1.2594971179361814,2.2496180750811576e-07,0.717562358334985,1.4589646042537745
Gränichen,2017-2025,9,4.234866882318822,6.593591105070629,0.11900905557427878,0.3439293005364943,1.4564948047010766
Steinmaur,2014-2025,12,3.715400690477866,6.504108943996267,0.00891387762753262,0.3912822688434341,1.4537704118326409
Seedorf (BE),2014-2025,12,2.526389908412985,3.1061016501513494,0.000728440568255212,0.5738985490432056,1.449891502755609
Rances,2014-2025,12,5.355536613415568,0.0,0.09618112381389855,0.2702276326460106,1.4472139805923216
Hemishofen,2014-2025,12,5.355536613415568,0.0,0.09618112381389855,0.2702276326460106,1.4472139805923216
Assens,2014-2025,12,3.6735681436729672,0.0,0.011081413202585752,0.3934062998521839,1.445204850657238
Menzingen,2014-2025,12,2.553402503549562,1.6712809160973618,6.555250991367829e-06,0.5655832859302836,1.4441617782601741
Wildhaus-Alt St. Johann,2014-2025,12,2.520369313222748,1.411235032278224,9.925872048798805e-07,0.566201107457476,1.4270358963485579
Ettiswil,2014-2025,12,1.9271977833819953,1.411235032278224,2.410151214104773e-19,0.7402077500207759,1.4265267350822133
Realp,2014-2024,11,5.468868239486091,0.0,0.0747564378878057,0.26044140451467124,1.424319725397435
Salenstein,2014-2025,12,3.9020603376357155,6.504108943996267,0.029593044879808798,0.3618766304548061,1.4120644468149557
Bosco/Gurin,2014-2025,12,3.9020603376357155,6.504108943996267,0.029593044879808798,0.3618766304548061,1.4120644468149557
Bissone,2014-2025,12,3.9020603376357155,6.504108943996267,0.029593044879808798,0.3618766304548061,1.4120644468149557
Schöftland,2014-2025,12,3.902060337475577,6.504108943996267,0.029593044911583256,0.3618766304548061,1.4120644467570054
Santa Maria in Calanca,2014-2025,12,3.902060337475577,6.504108943996267,0.029593044911583256,0.3618766304548061,1.4120644467570054
Altnau,2014-2025,12,3.902060337475577,6.504108943996267,0.029593044911583256,0.3618766304548061,1.4120644467570054
Bönigen,2014-2025,12,3.902060337475577,6.504108943996267,0.029593044911583256,0.3618766304548061,1.4120644467570054
Origlio,2014-2025,12,3.902060337475577,6.504108943996267,0.029593044911583256,0.3618766304548061,1.4120644467570054
Furna,2014-2025,12,3.902060337475577,6.504108943996267,0.029593044911583256,0.3618766304548061,1.4120644467570054
Rubigen,2014-2025,12,3.902060337475577,6.504108943996267,0.029593044911583256,0.3618766304548061,1.4120644467570054
Serravalle,2014-2025,12,3.695202458484048,0.0,0.013275913289437885,0.38121446012530913,1.4086646102647113
Ecublens (VD),2014-2025,12,2.580999860034816,3.5101051777092662,0.00021399384313284771,0.545681812744309,1.4084046823166063
Cugnasco-Gerra,2019-2025,7,3.471287946533552,4.9115063421648175,0.08734783646476561,0.4019324176925154,1.3952231568571178
Berg (TG),2014-2025,12,2.553402503624347,2.6497904095038605,0.00016431952977058277,0.5397119047142045,1.3781017287331148
Leysin,2014-2025,12,3.290653111626174,5.3697947111507105,0.0055321700413201716,0.4157807335524013,1.3681901646184225
Kirchberg (SG),2014-2025,12,4.537547804723507,4.753385601472959,0.004321845932068561,0.2914543630784818,1.3224881053638533
Jenaz,2014-2025,12,2.248876256316601,2.049293216846504,7.91630035465305e-06,0.5876586012973796,1.3215714752779009
Etoy,2014-2025,12,2.248876256316601,2.049293216846504,7.91630035465305e-06,0.5876586012973796,1.3215714752779009
Mont-Noble,2014-2025,12,3.400674331030107,2.6497904095038605,2.4024577066045494e-07,0.38611664110006116,1.3130569501725424
Neuhausen am Rheinfall,2014-2025,12,2.4299951689996435,4.098420212322962,8.983622216529069e-05,0.5335191185768754,1.2964488807107553
Oberembrach,2018-2025,8,4.554666949347053,10.408951367381224,0.167235344383451,0.28320301971439754,1.2898954338484483
Wiedlisbach,2014-2025,12,4.035707494351182,10.50315033964666,0.06037877147370975,0.3181872394594182,1.284110626893288
Dürrenroth,2014-2025,12,4.035707494351182,10.50315033964666,0.06037877147370975,0.3181872394594182,1.284110626893288
Vacallo,2014-2025,12,4.035707494351182,10.50315033964666,0.06037877147370975,0.3181872394594182,1.284110626893288
Sigriswil,2014-2025,12,1.6936476771515885,1.2213196859612419,5.274255619279767e-22,0.754941781500359,1.278605394622765
Unterschächen,2014-2025,12,2.769855576364777,2.6497904095038605,1.0791503631788287e-07,0.45672011826388503,1.2650487664112025
Rudolfstetten-Friedlisberg,2014-2025,12,3.3929404989405443,4.753385601472959,0.0040609675286001025,0.36921448472500085,1.2527227780189203
Lichtensteig,2017-2025,9,5.6296249964516765,18.920711500272102,0.2027658507756649,0.22082361494752967,1.243154142515433
Einsiedeln,2014-2025,12,1.7676200721276292,1.9055589645901705,9.184417716088114e-15,0.7031448833079621,1.2428930093489934
Buchegg,2014-2025,12,4.817352853988854,2.6497904095038605,0.048105521981659766,0.25711102693947496,1.2385945394188849
Soyhières,2017-2024,8,6.584859942264298,0.0,0.19944244122638477,0.18726224728888696,1.233095670870983
Ernen,2014-2025,12,4.531544036607293,0.0,0.060742148121071544,0.268207344969812,1.2153933946722268
Gonten,2014-2025,12,4.505625152313875,6.504108943996267,0.03845839758106988,0.265972981225328,1.1983745540447437
Schwerzenbach,2014-2025,12,4.531544036607316,6.504108943996267,0.07271019658302465,0.263973354025426,1.1962068782571509
Kaisten,2014-2025,12,3.231291350907628,4.753385601472959,0.008367746710362604,0.36515498729329865,1.1799221521816208
La Grande Béroche,2014-2025,12,1.4295373283601531,1.5302639422327902,1.0857351966687628e-10,0.7940934603669749,1.1351862438012745
Bubikon,2014-2025,12,2.6926563185589503,4.365356767031847,0.007063447706847195,0.41735874792031835,1.1238036696934974
Rheineck,2014-2025,12,1.6936476771527875,1.411235032278224,1.3558205086707637e-09,0.659693344657126,1.1172881008116948
Massagno,2014-2025,12,3.070909996509874,3.2956413242881455,0.0059581226078612316,0.3637349418547209,1.1169972690216001
Root,2014-2025,12,2.8967547927337245,2.6497904095038605,0.026914604386909284,0.3709248992198876,1.074478479559483
Muri bei Bern,2014-2025,12,2.1488841565210137,3.1061016501513494,0.0039058134700379753,0.49836039362951345,1.0709187541080374
Muralto,2014-2025,12,4.531544036607316,12.062609509010835,0.10380057624854594,0.23414539753989294,1.061040179920951
Thalwil,2014-2025,12,2.3972078599827418,1.2213196859612419,0.0001745952316079005,0.44168139158082487,1.0588021035056685
Gelterkinden,2014-2025,12,1.5383182488161395,1.2213196859612419,1.613294789461916e-11,0.6811645902763933,1.0478479196695445
Vals,2014-2025,12,1.8158992499832882,0.6759833607700161,0.00012982498201446574,0.5757838055222124,1.0455653806003091
Oberdorf (BL),2014-2025,12,4.303815963749047,6.504108943996267,0.0295428736472552,0.24059085945284875,1.0354587816452738
Sainte-Croix,2014-2025,12,2.0386516517670428,2.6497904095038605,0.004582542935349369,0.505800442497355,1.031150907561734
Strengelbach,2014-2025,12,3.625331680677979,6.504108943996267,0.1551033631902497,0.28282106033984633,1.0253201500129832
Pieterlen,2014-2025,12,3.625331680677979,6.504108943996267,0.1551033631902497,0.28282106033984633,1.0253201500129832
Kaufdorf,2014-2025,12,3.625331680677979,6.504108943996267,0.1551033631902497,0.28282106033984633,1.0253201500129832
Vinelz,2014-2025,12,3.625331680677979,6.504108943996267,0.1551033631902497,0.28282106033984633,1.0253201500129832
Eclépens,2014-2025,12,3.625331680677979,6.504108943996267,0.1551033631902497,0.28282106033984633,1.0253201500129832
Bassins,2014-2025,12,3.625331680677979,6.504108943996267,0.1551033631902497,0.28282106033984633,1.0253201500129832
Soubey,2014-2025,12,3.625331680677979,6.504108943996267,0.1551033631902497,0.28282106033984633,1.0253201500129832
Arch,2014-2025,12,3.625331680677979,6.504108943996267,0.1551033631902497,0.28282106033984633,1.0253201500129832
Montagny (FR),2014-2025,12,3.625331680677979,6.504108943996267,0.1551033631902497,0.28282106033984633,1.0253201500129832
Eiken,2014-2025,12,3.625331680677979,6.504108943996267,0.1551033631902497,0.28282106033984633,1.0253201500129832
Trimmis,2014-2025,12,3.625331680677979,6.504108943996267,0.1551033631902497,0.28282106033984633,1.0253201500129832
Saint-Gingolph,2014-2025,12,3.625331680677979,6.504108943996267,0.15510336319024942,0.28282106033984544,1.02532015001298
Hauptwil-Gottshaus,2014-2025,12,5.017047892453963,3.754823579391897,0.0032815205819048334,0.20043348084753154,1.0055843726633198
Matzingen,2014-2025,12,4.082547607353959,13.431252219546263,0.1325431618009328,0.23841669952295075,0.9733475261906503
Laupen,2014-2025,12,2.918321553291725,1.6712809160973618,0.02187994799059562,0.3296043212372537,0.9618913947247669
Villars-sur-Glâne,2014-2025,12,2.004341477956051,2.3109752547316065,4.475705554668725e-05,0.479688484674222,0.9614595263304285
Romanel-sur-Lausanne,2014-2025,12,2.502563306884009,3.754823579391897,0.022945388403498055,0.3840968428494166,0.9612266652049436
Eriswil,2014-2025,12,2.502563306884009,3.754823579391897,0.022945388403498055,0.3840968428494166,0.9612266652049436
Bleienbach,2014-2025,12,2.502563306884009,3.754823579391897,0.022945388403498055,0.3840968428494166,0.9612266652049436
Diemtigen,2014-2025,12,1.8797560642882294,1.0765079650720155,0.010461342710732112,0.5106295680458857,0.9598590271391326
Zillis-Reischen,2014-2025,12,4.303815963749047,6.504108943996267,0.07801913024963282,0.21999757444298984,0.946829072873809
Münchwilen (TG),2014-2025,12,3.288617307225916,8.007132240229708,0.08492009838828533,0.2876435655934577,0.9459496081228181
Bellach,2019-2025,7,5.727943267791447,6.991319393366302,0.03134153089811195,0.16319669267797798,0.9347813971506537
Brissago,2014-2025,12,3.363016858150325,2.049293216846504,0.023053684463566815,0.27261161443223947,0.9167974550631978
Pfungen,2014-2025,12,2.4179072236787835,3.754823579391897,0.04743073777076175,0.37904787354354885,0.9165025915610289
Stein (AG),2020-2025,6,5.027519927868229,0.0,0.23510342179758714,0.17844647375726297,0.8971432028724545
Reinach (BL),2014-2025,12,1.146784414973423,1.3094154962957516,3.165006184350323e-09,0.7775794410016197,0.8917159843444037
Dagmersellen,2014-2025,12,1.5228013322531098,1.411235032278224,1.312605963957203e-05,0.5810691329253104,0.8848528497498219
Alberswil,2014-2025,12,3.204691525421466,6.504108943996267,0.09817578471559363,0.2709579901662137,0.8683367748308979
Buochs,2014-2025,12,3.581078931573556,0.0,0.192647577142825,0.24246276772484088,0.8682783091904404
Urtenen-Schönbühl,2014-2025,12,2.7107603492744436,3.754823579391897,0.008409692308628633,0.31989020575850435,0.867145685891397
Volketswil,2014-2025,12,3.1643182564343064,5.219047997422743,0.06358664319243877,0.2689748884600207,0.8511221500764248
Oensingen,2015-2025,11,3.6970849021776164,5.240977914892553,0.09799101957420416,0.22664564041437418,0.8379281753203598
Uerkheim,2014-2025,12,4.303815963749047,6.504108943996267,0.08472837795415024,0.1942504394221215,0.8360181421501938
Othmarsingen,2014-2025,12,3.7343012463995073,10.50315033964666,0.11081649645101191,0.22378080749610607,0.8356649483529971
Feusisberg,2014-2025,12,1.4090985477230422,1.9055589645901705,0.0017265352940553133,0.5886448765705444,0.8294586407001636
Estavayer,2014-2025,12,1.9375246878355012,4.098420212322962,0.03235599725410811,0.41207206793230433,0.7983998047862674
Uzwil,2014-2025,12,2.1747844081065004,2.9373473687965834,0.011945414937329724,0.367080578741909,0.7983211191666142
Rolle,2014-2025,12,1.0779874230114173,0.7941492873976053,7.07255521324436e-19,0.7377060603325462,0.7952378549177865
Niedergösgen,2014-2025,12,3.6253316806779567,6.504108943996267,0.048156678668863986,0.21730796130695962,0.7878134365896603
Eschenbach (SG),2014-2025,12,1.6564770209946733,2.049293216846504,0.00020553502715854393,0.47064111085297455,0.7796061852633591
Vully-les-Lacs,2016-2025,10,3.5503229228824873,10.717317888991108,0.2038186151659106,0.21872271902629503,0.7765362831142408
Finhaut,2014-2025,12,4.3038159637490025,0.0,0.22300377504849278,0.17849641601798727,0.7682157247301967
Aadorf,2014-2025,12,3.7632408704174836,6.504108943996267,0.10077848743112247,0.2029273084215395,0.7636643407757514
Saint-Barthélemy (VD),2014-2025,12,4.303815963749047,6.504108943996267,0.017206832222962626,0.1768882030011686,0.7612942718753114
Tuggen,2014-2025,12,2.00078183988861,0.0,0.015312226551921179,0.3787229738123994,0.7577420483524584
Gsteig,2014-2025,12,2.5283470171699074,0.0,0.026393234630905572,0.29342303077599075,0.7418752446314302
Sissach,2014-2025,12,2.0672548527274293,3.1061016501513494,0.009828284409726235,0.358604025661425,0.7413259122561724
Grabs,2014-2025,12,1.6853459709720076,0.0,0.019370407904262844,0.4348770343003623,0.7329182576263711
Möriken-Wildegg,2014-2025,12,1.8425001017396747,2.6497904095038605,0.02020083159514759,0.39391285333043113,0.7257844723378849
Küttigen,2014-2025,12,3.569098719628272,2.6497904095038605,0.11868065606538816,0.20194255762779734,0.72075292386783
Herrliberg,2014-2025,12,2.2083639520872556,4.753385601472959,0.01794545836640213,0.32031040393787147,0.7073619495349031
Boswil,2014-2025,12,4.018447605733355,6.504108943996267,0.19410970304288,0.17519636479278833,0.7040174126347677
Novazzano,2015-2025,11,4.012294674714756,17.461894308801895,0.2263444096736542,0.17523144010631753,0.7030801739811755
Sisikon,2014-2025,12,4.111366412089912,10.50315033964666,0.1909136141641924,0.16395798446150556,0.6740913503089936
Alto Malcantone,2014-2025,12,2.661550329946216,3.754823579391897,0.026636518275183214,0.2497981429959839,0.6648503299109131
Allschwil,2014-2025,12,1.5143736017582343,1.411235032278224,0.0057393642667642715,0.43834054670857303,0.6638113525157353
Lommiswil,2015-2025,11,3.3973257280746294,0.0,0.21043373201146465,0.19506247742796057,0.6626907731479871
Ittigen,2014-2025,12,2.025590394249166,3.2956413242881455,0.027172883023985128,0.325645635359896,0.6596246709141719
Appenzell,2017-2025,9,3.4734832693268824,0.0,0.2220098701374229,0.1891973216560653,0.6571737313737994
Mels,2014-2025,12,6.02507363007323,19.35128371696202,0.16391717163841002,0.10681235935435951,0.6435523297118572
Fiesch,2014-2025,12,4.303815963748936,-1.6438082623121075,0.18533753434982103,0.14744923753804418,0.6345943823588434
Hasliberg,2014-2025,12,3.502700790002633,1.411235032278224,0.11717992270859202,0.18050644369075752,0.6322600629161822
Schüpfen,2014-2025,12,2.311107538614765,0.0,0.04855565952125976,0.2727908211825828,0.6304489232999795
Bettlach,2014-2025,12,2.842147533462125,2.6497904095038605,0.01813090095118688,0.22161994833065068,0.6298765895139624
Rapperswil-Jona,2014-2025,12,1.754632703008685,4.118282539761742,0.027472565040267058,0.35358223473809547,0.6204069522743558
Ipsach,2014-2025,12,2.7922833994070917,0.0,0.06763604329334226,0.22004189391218587,0.614419327545093
Cossonay,2014-2025,12,1.2134175596026031,1.2213196859612419,0.0002603365857608119,0.49647332593937743,0.6024294515691471
Erstfeld,2016-2025,10,1.9483197298870714,1.4947433403861066,0.1244126112035372,0.30612317660180177,0.5964258247489946
Tafers,2014-2025,12,1.4580894572423064,2.049293216846504,0.018713582419235823,0.399465197062701,0.5824559923723447
Pont-en-Ogoz,2014-2025,5,2.0294531335621757,3.754823579391897,0.1150513997465017,0.2849842232188372,0.5783621248272517
Weiningen (ZH),2014-2025,12,2.5910014079722155,6.504108943996267,0.11653773713688687,0.2171030995553489,0.562514436623041
Val de Bagnes,2014-2025,12,0.8673801049084995,0.9295913299401715,5.232632343981555e-07,0.6480114396794967,0.5620722305311097
Airolo,2014-2025,12,2.9809901275042794,6.504108943996267,0.17228756482658825,0.1853045240383595,0.5523909567402291
Herzogenbuchsee,2014-2025,12,1.562196085520462,2.6497904095038605,0.00912044309546948,0.34254788724652363,0.5351269685598238
Dittingen,2015-2025,11,2.4123391448445775,7.177346253629313,0.20835333898254305,0.20987946829441673,0.5063004570657879
Reisiswil,2015-2025,11,2.4123391448445775,7.177346253629313,0.20835333898254305,0.20987946829441673,0.5063004570657879
Bremgarten (AG),2014-2025,12,1.1941701237378588,1.6712809160973618,0.00013856468625462285,0.4232677068177756,0.5054536498248228
Bachenbülach,2020-2025,6,5.892929064522767,0.0,0.46825062693977215,0.08416838966396023,0.4959983497648289
Amlikon-Bissegg,2014-2025,12,2.7571055458635474,10.50315033964666,0.22633961630589905,0.1769166050647183,0.4877777529792858
Rümlang,2014-2025,12,1.7837099339100604,2.6497904095038605,0.026229689173575526,0.2729958159567578,0.4869453488379515
Val Mara,2014-2025,12,1.2064372237710064,1.6712809160973618,0.017783219597330306,0.40303971300981756,0.48624211243302745
Rothenfluh,2014-2025,12,1.8648516072979682,3.754823579391897,0.17296034834544394,0.25933793467932353,0.48362676432007196
Lavey-Morcles,2014-2025,12,1.8648516072979682,3.754823579391897,0.17296034834544394,0.25933793467932353,0.48362676432007196
Sagogn,2014-2025,12,1.8648516072979682,3.754823579391897,0.17296034834544394,0.25933793467932353,0.48362676432007196
Uster,2014-2025,12,0.8717862193589054,0.7608948304460794,2.3223430457148238e-06,0.5528603609330125,0.48197604389119086
Hauterive (FR),2014-2025,12,3.049091865355469,0.0,0.13167929559543204,0.15524647626077304,0.47336076789182396
Tschappina,2015-2025,11,4.490014734345582,11.612317403390438,0.3078659650067995,0.10511208787663151,0.4719548233239031
Lutry,2014-2025,12,2.443114050347628,2.049293216846504,0.04650612008524524,0.1840783760184358,0.44972446681581435
Gachnang,2014-2025,12,3.0780150057939437,10.50315033964666,0.26761269463397996,0.14507953463344914,0.4465569846353586
Münchenstein,2014-2025,12,1.1714709498823916,1.6712809160973618,0.0044145869900150255,0.38092192066342234,0.4462389642306044
Veyrier,2014-2025,12,1.1512489778377377,0.0,0.014801455274921884,0.38310789910981635,0.44105257725173924
Oberkirch,2014-2025,12,2.2968067183485985,3.754823579391897,0.1395831058178683,0.18863309177260879,0.4332537524861956
Reigoldswil,2014-2025,12,3.919477395987525,0.0,0.0994515935804915,0.10858873868740704,0.425611106744088
Granges-Paccot,2014-2025,12,2.42999516898299,0.0,0.21739707295956512,0.17469494394485974,0.4245078698317634
Greifensee,2014-2025,12,2.3848962699509313,3.754823579391897,0.16851082367916836,0.17790344095440602,0.4242812527435987
Thalheim an der Thur,2014-2025,12,3.303887274615147,3.754823579391897,0.2004354569753658,0.12812178696950094,0.4232999415694869
Bonstetten,2014-2025,12,2.2355475035359174,0.0,0.06438635383901033,0.1883091850147237,0.4209741284525488
Stein am Rhein,2014-2025,12,0.9898271057313224,1.2213196859612419,0.03332388678127125,0.41502617113732654,0.41080415377961244
Villmergen,2014-2025,12,3.364796572830042,6.504108943996267,0.20438717557728137,0.12149068191093604,0.40879143012470237
Burgdorf,2014-2025,12,1.2752116545540426,2.3539450807235296,0.030853464401809704,0.31005266660658914,0.3953827739822815
Walchwil,2014-2025,12,2.0289537883348974,6.504108943996267,0.21752082673968243,0.19323135078311782,0.3920574811964763
Döttingen,2014-2025,12,2.0289537883348974,6.504108943996267,0.21752082673968243,0.19323135078311782,0.3920574811964763
Meierskappel,2014-2025,12,2.0289537883348974,6.504108943996267,0.21752082673968232,0.19323135078311693,0.39205748119647454
Sins,2014-2025,12,2.0289537883348974,6.504108943996267,0.21752082673968232,0.19323135078311693,0.39205748119647454
Kriegstetten,2014-2025,12,2.0289537883348974,6.504108943996267,0.21752082673968232,0.19323135078311693,0.39205748119647454
Walperswil,2014-2025,12,2.0289537883348974,6.504108943996267,0.21752082673968232,0.19323135078311693,0.39205748119647454
Agarn,2014-2025,12,2.0289537883348974,6.504108943996267,0.21752082673968232,0.19323135078311693,0.39205748119647454
Embrach,2014-2025,12,2.509079236606282,4.753385601472959,0.16548148919726668,0.15426645944341066,0.38706677029422676
Yvonand,2014-2025,12,1.3523047214348383,2.049293216846504,0.04576769568166856,0.28222752388954153,0.38165761307469065
Schattdorf,2014-2025,12,2.6469266025717753,4.753385601472959,0.1991604693475264,0.14037633458510568,0.3715658543848326
Leuk,2014-2025,12,1.2783802267322564,2.216591632628173,0.009060564632000898,0.28974185809483943,0.3704002622451061
Albula/Alvra,2014-2025,12,1.0940537759437596,0.0,0.03158283368184978,0.33389107781757765,0.36529479444025253
Hilterfingen,2014-2025,12,2.1223453080142507,0.0,0.12996182439939988,0.159822889299303,0.3391993592176567
Arbedo-Castione,2014-2025,12,2.1223453080142507,0.0,0.12996182439939988,0.159822889299303,0.3391993592176567
Wädenswil,2014-2025,12,0.8348486548276579,0.271759171677477,0.025142107260105018,0.40166195963826257,0.3353269466994445
Centovalli,2014-2025,12,2.367586896641205,2.6497904095038605,0.16303626117753,0.13923857586875876,0.32965942773385554
Wangen (SZ),2014-2025,12,0.8720358333117906,0.0,0.018883203084309432,0.37313793084842795,0.3253896464676462
Seewis im Prättigau,2015-2025,11,3.3973257280746294,7.177346253629313,0.16939620841778125,0.09343939671384294,0.3174440664717106
Lotzwil,2014-2025,12,1.255688986310144,2.6497904095038605,0.17950477831189715,0.2504995780300737,0.31454956120770206
Giswil,2014-2025,12,1.327976157559263,1.6712809160973618,0.049281140393226945,0.22942559088127035,0.3046717146242729
Orbe,2014-2025,12,0.713775507849923,0.9624246735063791,0.016058661163576748,0.40990844218897093,0.2925826064954036
Aeschi bei Spiez,2014-2025,12,1.3771872101668192,1.411235032278224,0.12054761336732078,0.20568616004024942,0.283268348915757
Knutwil,2014-2025,12,1.3279761575385018,3.754823579391897,0.20913967264674882,0.20720514365111375,0.27516349048801936
Koppigen,2018-2025,8,3.8892540898599837,0.0,0.31000389167505116,0.07045183125864685,0.2740050728608177
Bürchen,2014-2025,12,2.0530442238156255,0.0,0.1874461199496542,0.13114190371637013,0.2692401279250786
Unterägeri,2014-2025,12,0.6476616657096201,0.8702207766035697,0.015836811759059714,0.410817789691293,0.26607093397460724
Hedingen,2014-2025,12,1.5383182491859992,0.0,0.213807090934529,0.16222297782406514,0.24955056722405505
Canobbio,2014-2025,12,0.963869794795591,0.0,0.08202071977940609,0.25792928400731796,0.24861024604790727
Quarten,2014-2025,12,1.0164177986296208,1.9055589645901705,0.031080665630080103,0.2442926075666736,0.2483033544044082
Hundwil,2014-2025,12,1.9791901265236334,-2.5813890110568893,0.27373966923886683,0.12535363695844948,0.24809868059199122
Balm bei Günsberg,2018-2025,8,3.5759130194525035,10.408951367381224,0.49031089424000185,0.0677239297128831,0.24217488198878492
Grächen,2014-2025,12,1.6122481610472805,3.754823579391897,0.1572264466683545,0.1451777954344965,0.23406263371416525
Fehraltorf,2014-2025,12,1.1052855838954212,1.411235032278224,0.14220751685792093,0.21084625459651496,0.23304532562387167
Orvin,2014-2025,12,2.745774035366355,2.049293216846504,0.1127397063550964,0.08366573760772456,0.22972720997306448
Orsières,2014-2025,12,0.8162428108321906,0.5526544570483738,0.04607779153517403,0.2726316996893522,0.2225336648763945
Merenschwand,2014-2025,12,1.3343777360689035,0.0,0.1279596975174239,0.16102798864785617,0.21487216293565542
Moudon,2020-2025,6,2.480142158176224,0.0,0.472354434939103,0.08543714148672676,0.21189625647529792
Heimiswil,2014-2025,12,0.9870653276430774,2.6497904095038605,0.20510515430250642,0.21356318180545364,0.21080081202129822
Hautemorges,2014-2025,12,0.9870653276430774,2.6497904095038605,0.20510515430250642,0.21356318180545364,0.21080081202129822
Frutigen,2014-2025,12,0.5068298597199039,0.6759833607700161,0.01537167847439218,0.4127454074131952,0.20919169693926432
Oberbuchsiten,2014-2025,12,2.122345308014273,3.754823579391897,0.2266776077468451,0.09265881125260778,0.19665399330815223
Biberstein,2014-2025,12,2.020065127132886,3.754823579391897,0.3667693531840326,0.09007297663277047,0.18195327899291497
Brot-Plamboz,2014-2025,12,1.9271977833834386,6.504108943996267,0.3705786310752218,0.09192244039847319,0.1771527233791338
Riva San Vitale,2014-2025,12,1.2932331267729857,4.753385601472959,0.29528796713410754,0.1345524443096755,0.1740076782695497
Gommiswald,2014-2025,12,1.1973740489255702,0.9624246735063791,0.25214552830009995,0.14213699691781245,0.17019115150160238
Düdingen,2014-2025,12,0.9923723502043291,0.0,0.21358678689049737,0.1643272388614353,0.16307380823151071
Fully,2014-2025,12,1.5477812043248385,0.0,0.4105375715941687,0.10530680251875468,0.16299188962607605
Kerzers,2014-2025,12,1.500782282917279,2.049293216846504,0.20027671236917288,0.10792180443946209,0.16196713204320803
Rüschlikon,2014-2025,12,1.0226123855303415,0.0,0.1963393659766154,0.14899689331925814,0.15236606851381637
Falera,2014-2025,12,1.5868273058264881,2.6497904095038605,0.2184074907796606,0.09343538784887784,0.1482658247690878
Romont (FR),2014-2025,12,0.8295033816566599,0.7941492873976053,0.18199417398567475,0.16100646851335565,0.13355541010042504
Kilchberg (ZH),2014-2025,12,1.3422862336192498,5.4888581454047625,0.3002625366255861,0.0969130280936592,0.13008502346847436
