locality,trend_score
Maggia,4.760276318352853
Locarno,4.759893567611413
Oron,4.750766124912564
Wolfhalden,4.746898117713278
Oberbipp,4.741356661235074
Schlieren,4.737405109287805
Glarus,4.737159632946714
Ilanz/Glion,4.728948323955213
Saas-Fee,4.69324494280179
Bougy-Villars,4.692211529426802
Schwyz,4.671555451355963
Sumvitg,4.664507177500569
Schiers,4.658447574590648
Würenlos,4.656791750361759
Fieschertal,4.643054667790584
Reichenbach im Kandertal,4.629157383933089
Clos du Doubs,4.627825983380408
Prangins,4.616896235471973
Ersigen,4.595910236803199
Wünnewil-Flamatt,4.5937981617501995
Brig-Glis,4.559662086370078
Ostermundigen,4.55658319506813
Hagenbuch,4.537227004252294
Birmenstorf (AG),4.537227004252294
Andelfingen,4.521148594804428
Weggis,4.5024473585664
Steinmaur,4.496467492213419
Faido,4.491732346362322
Morges,4.470163866014782
Steinhausen,4.468781108581006
Wettingen,4.429279533137739
Balgach,4.412917806706668
Epalinges,4.411970772305736
Escholzmatt-Marbach,4.387208633065903
Gonten,4.366759721459646
Courtételle,4.360002577160892
Evolène,4.354971747901188
Inkwil,4.349837460118704
Kreuzlingen,4.345071503375348
Etoy,4.343908380262074
Vordemwald,4.3403286867091255
Saint-Saphorin (Lavaux),4.3403286867091255
Ergisch,4.3403286867091255
Trüllikon,4.3403286867091255
Cureglia,4.3403286867091255
Prez,4.3403286867091255
Visp,4.308952574725842
Gambarogno,4.305941597797969
Wetzikon (ZH),4.305574474850979
Beckenried,4.304885307693095
Jaun,4.289657418382022
Hausen (AG),4.243067411522604
Meggen,4.2118797216875805
Thun,4.211818316881543
Biel-Benken,4.198611697764039
Messen,4.198611697764039
Luzein,4.1875165638859215
Breil/Brigels,4.132845781481422
Lenzburg,4.120363443528075
Tavannes,4.112873040354898
Meilen,4.111099571189549
Wangen-Brüttisellen,4.091009015389216
Chavornay,4.080079914984042
Bassersdorf,4.062279607064131
Lindau,4.024425856107297
Bülach,3.9591459773955338
Hombrechtikon,3.930716911765425
Uesslingen-Buch,3.9209841626479056
Zumikon,3.9119769123169057
Cheseaux-sur-Lausanne,3.9119769123169057
Seengen,3.9119769123169057
Lachen,3.8795731880642434
Hérémence,3.8636030558736185
Regensdorf,3.83715644445479
Blenio,3.8293296743915373
Illnau-Effretikon,3.826791308425381
Porza,3.8266021391176746
Stallikon,3.824193952458575
Neuenkirch,3.815342125994153
Laax,3.799718972022012
Schinznach,3.79913729771964
Gebenstorf,3.7924467499612424
Rapperswil (BE),3.7731173040854262
Wauwil,3.7731173040854262
Arogno,3.7594937878006247
Pfäfers,3.758982330557973
Schleitheim,3.752102215156935
Dällikon,3.7341107964183187
Serravalle,3.710088183483431
Münsterlingen,3.679567569817342
Luzern,3.6703225991741504
Evilard,3.663657670387261
Nesslau,3.6633450194898907
Galgenen,3.647784476450738
Aedermannsdorf,3.6427580668575716
Steckborn,3.6124970129016516
Hasle (LU),3.608216140343739
Rennaz,3.598877578903376
Horn,3.579737128943813
Belp,3.5504896673983852
Zürich,3.548898761057784
Oberdiessbach,3.5311553426826707
Freienbach,3.5134996088254953
Bourg-en-Lavaux,3.508970479535355
Lupfig,3.4965848618551645
Unteriberg,3.492782932558708
Leuzigen,3.4908901251072613
Wynigen,3.4908901251072613
Beinwil (SO),3.4908901251072613
Uitikon,3.490470101041322
Romainmôtier-Envy,3.4593827457660016
Trubschachen,3.4593827457660016
Winkel,3.4593827457660016
Avenches,3.454960831486775
Turtmann-Unterems,3.4320095145573837
Ingenbohl,3.420158070661561
Oberrieden,3.387586957750654
Sargans,3.3823665771940554
Gsteig,3.38121125812326
Neunforn,3.3733076831910287
Brusino Arsizio,3.370417578958704
Alpthal,3.366774847191351
Dietikon,3.3639192459088507
Tschiertschen-Praden,3.3550999906886876
Sursee,3.304249877911333
Adligenswil,3.2971635721622103
Sennwald,3.2970391484319586
Saint-Maurice,3.285704612237702
Verzasca,3.278599348004952
Lengnau (BE),3.2770188616804248
La Baroche,3.2704602212752314
Flims,3.229013090636936
Waldenburg,3.2275990852622045
Romanshorn,3.2267881427120764
Zug,3.192902482211712
Flumenthal,3.1898854692140404
Marthalen,3.1898854692140404
Kirchlindach,3.1815825081734057
Winterthur,3.1581353349781627
Ramsen,3.155322889642049
Champéry,3.1384054922503206
Troistorrents,3.092347943604656
La Verrerie,3.0831980506651244
Kestenholz,3.0831980506651244
Belmont-Broye,3.0779104470175733
Wyssachen,3.0628376471020005
Hergiswil bei Willisau,3.053508177883572
Montagny-près-Yverdon,3.053508177883572
Eischoll,3.053508177883572
Boussens,3.053508177883572
Leuggern,3.053508177883572
Corseaux,3.053508177883572
Champagne,3.053508177883572
Bösingen,3.053508177883572
Allschwil,3.0342691403664603
Leytron,3.032056256750399
Uznach,3.030348362589022
Vilters-Wangs,3.027988478204736
Avegno Gordevio,3.0111516186074057
Neunkirch,3.0075086863560765
Iseltwald,3.0075086863560765
