locality,trend_score
Teufenthal (AG),3.155119892862
Bassins,3.154997959053118
Vuadens,3.15324705632012
Altdorf (UR),3.152345139936061
Ellikon an der Thur,3.1521742569221316
Essertines-sur-Yverdon,3.1519660882771805
Corminboeuf,3.151851304160791
Commugny,3.1515782157126706
Hallau,3.1515476378934695
Cazis,3.150469277634008
Ried bei Kerzers,3.150296126873097
Val-de-Charmey,3.1498008364285766
Servion,3.1496252713667414
Schönenwerd,3.149458648077113
Le Pâquier (FR),3.1494525870916346
Vouvry,3.149387716675267
Zufikon,3.1492517002059977
Rottenschwil,3.1486809867306733
Massongex,3.1481303549679187
Wiedlisbach,3.14800828886062
Coppet,3.1475197612960306
Attinghausen,3.1473964048125835
Orny,3.147123948917243
Aesch (LU),3.1467830069161695
Bussnang,3.1465691595866625
Jonen,3.145965017851746
Treyvaux,3.145815221699477
Corsier-sur-Vevey,3.145741098112923
Penthaz,3.1457263482274143
Dagmersellen,3.1446668283972095
Leissigen,3.144433524353259
Vallorbe,3.143768214401302
Bettwiesen,3.1431707558084114
Hérémence,3.1426620544511805
Gollion,3.14243963229647
Onex,3.1420421913411376
Holderbank (SO),3.1417359720850166
Cartigny,3.141451781439382
Schneisingen,3.1413786019050574
Kölliken,3.14006041981699
Bremblens,3.1399358257869943
Arch,3.1397542767682465
Nendaz,3.139704227698252
Thusis,3.1393537769138407
Grancy,3.1382368303477937
Pomy,3.1381970864339674
Courtepin,3.1379347566585674
Starrkirch-Wil,3.137800851089158
Savigny,3.137587898110907
Attalens,3.137188204732538
Sévaz,3.137069623801509
Céligny,3.136504933148882
Unterlangenegg,3.136038209501821
Wiesendangen,3.135815975892321
Täuffelen,3.1356865064216506
Bardonnex,3.135636519675556
Oberentfelden,3.1354331434083718
Torny,3.1346440575258634
Lohn-Ammannsegg,3.134370056727866
Stadel,3.1343666808997614
Riviera,3.13425908016624
Beromünster,3.1328079578808126
Gampel-Bratsch,3.1322334987711606
Dägerlen,3.132078113456661
Ins,3.131980205136454
Baulmes,3.131195216094824
Müllheim,3.130820839498376
Neunforn,3.1307404353697743
Fläsch,3.130600630717389
Mühlau,3.130472524467585
Domleschg,3.1302540084790396
Stetten (AG),3.1294526908026863
Crassier,3.129345294490518
Hermance,3.1292785280410564
Kirchlindach,3.1287266150964537
San Vittore,3.1284868580534853
